,company,title,source,head,url
10,라틴월드,[트래블투데이] 2022 ‘숲으로 떠나는 월드뮤직 여행’ 남이섬 월드뮤직 페스...,트래블투데이," 올해로 5회째를 맞이하는 ‘숲으로 떠나는 월드뮤직 여행’에서는 국악, 라틴음악, 보사노바, 현대 인도 음악 등 다채로운 장르의 뮤지션 14팀의 공연이 아름다운 남이섬의 자유무대, 메타세쿼이아길, 경포정 등의... ",http://www.travelitoday.com/read/contentsView/15317/41
11,라틴월드,남이섬 ‘월드뮤직 페스티벌’,강원일보," 올해 5회째를 맞이하는 이번 페스티벌은 ‘숲으로 떠나는 월드 뮤직 여행''을 주제로 국악과 라틴음악, 보사노바, 현대 인도 음악 등 다양한 장르의 뮤지션 14팀이 공연을 펼친다. 1주 차에는 2018평창동계올림픽... ",http://www.kwnews.co.kr/page/view/2022070620145905828
12,라틴월드,남이섬 월드뮤직 페스티벌...7월 15일 개막!,국제뉴스," 올해로 5회째를 맞이하는 '숲으로 떠나는 월드뮤직 여행'에서는 국악, 라틴음악, 보사노바, 현대 인도 음악 등 다채로운 장르의 뮤지션 14팀의 공연이 아름다운 남이섬의 자유무대, 메타세쿼이아길, 경포정 등의 무대에서... ",https://www.gukjenews.com/news/articleView.html?idxno=2502201
13,라틴월드,남이섬 ‘숲으로 떠나는 월드뮤직 여행’ 개최,브릿지경제," 올해로 5회째를 맞는 숲으로 떠나는 월드뮤직 여행은 국악, 라틴음악, 보사노바, 현대 인도 음악 등 다채로운 장르 뮤지션 14팀의 공연이 아름다운 남이섬 자유무대, 메타세쿼이아길, 경포정 등의 무대에서 펼쳐진다. 1주... ",https://www.viva100.com/main/view.php?key=20220706010001243
14,라틴월드,[월드Why]콜롬비아까지 좌파로…미국이 긴장하는 이유,노컷뉴스언론사 선정," 일례로 페트로는 수락 연설에서 ""콜롬비아를 기후 변화에 대항하는 세계적인 싸움의 선두에 서게 할 것""이라며 ""라틴아메리카의 아마존 열대우림에 흡수되고 있는 온실가스의 배출에 대해 미국과 이야기를 나눌 때가 왔다... ",https://www.nocutnews.co.kr/news/5775195
15,라틴월드,"'마해영 단장' 13세 리틀야구, 월드시리즈 갑니다",스포츠Q," 한국 리틀야구 인터미디어트(Intermediate) 국가대표는 지난 4일 막을 내린 2022 리틀리그 월드시리즈 아시아... 유럽-아프리카, 라틴아메리카, 푸에르토리코, 미국 주요팀들과 본선에서 자웅을 겨룬다. 이 대회에서 2015... ",http://www.sportsq.co.kr/news/articleView.html?idxno=441667
16,라틴월드,"잡플래닛, '라틴어 수업' 한동일 작가 토크콘서트 개최",비즈월드," 잡플래닛이 '라틴어 수업'의 한동일 작가와 토크콘서트를 23일 개최한다. 사진=잡플래닛 기업 정보 플랫폼... 선배로부터 조언을 구하고 그 과정에서 자신을 찾아가는 방법에 대해 알아가길 바란다""고 전했다. [비즈월드= / ] ",http://www.bizwnews.com/news/articleView.html?idxno=37629
17,라틴월드,"이민호·박신혜·김우빈 '상속자들', HBO 월드 랭킹 6일 연속 차트인",싱글리스트, HBO 월드 랭킹 5위를 3위째 지켰다. 특히 HBO 맥스(HBO 맥스) 서비스 국가에서 2위로 올라섰다. HBO 맥스가 직접 진출한 지역은 라틴 아메리카와 스페인을 비롯한 북유럽이다. 플릭스패트롤 차트에는 HBO 맥스 직접 진출... ,http://www.slist.kr/news/articleView.html?idxno=366971
18,라틴월드,방탄소년단 제이홉 '홉 월드' 全수록곡 라틴아메리카 16개국 아이튠즈 1위 '大...,스타뉴스, 라틴아메리카 16개국 포함 총 36개 국가에서 '홉 월드' 수록 7개곡 전부가 아이튠즈 1위에 오르는 '올킬'을 달성했다. 지난 2018년 3월 발매된 '홉 월드'는 제이홉이 작사·작곡 및 프로듀싱을 직접 담당한 첫 번째 솔로... ,http://star.mt.co.kr/stview.php?no=2021070511045833113
19,라틴월드,"이민호‧박신혜 '상속자들', HBO 월드 랭킹 9위 등극",싱글리스트, 사진=SBS 3일 플릭스패트롤이 공개한 HBO TV쇼 순위에 따르면 '상속자들'이 이틀 연속 월드 랭킹 9위에 올랐다. HBO 맥스가 직접 진출한 지역은 라틴 아메리카와 스페인을 비롯한 북유럽으로 한정돼 있다. 이 가운데... ,http://www.slist.kr/news/articleView.html?idxno=365961
20,마더락,2022년 3월 프랜차이즈 정보공개서 신규등록 95개 명단공개,머니S, 67 마더락 마더락 외식 20220205 신규등록 2022-03-15 인천시 68 도움가맹본부 래빗키친 외식 20220234 신규등록 2022-03-23 조정원 69 자마레코드(JAMARECORD) 자마버거 외식 20220249 신규등록 2022-03-25... ,http://moneys.mt.co.kr/news/mwView.php?no=2022041515498025889
21,마더락,헤지펀드발(發) 금융위기,한경비즈니스," 앞서 뉴욕상품거래소의 로버트 콜린스 전 회장이 설립한 헤지펀드 마더락은 올 들어 무려 68%의 손실을 보고 결국 정리됐다. 업계에서는 올 들어 지속된 원자재 붐에 편승, 수많은 헤지펀드가 원자재에 거금을 투자한... ",https://n.news.naver.com/mnews/article/050/0000005970?sid=101
22,마더락,헤지펀드 ‘아마란스’ 손실 도미노…이달만 46억불 날려,경향신문, 이에 앞서 운용자산 4억달러 규모의 마더락펀드는 지난달 천연가스 선물거래로 큰 피해를 입어 지난해 12월과 비교해 68%의 평가손실을 기록했다. 이같은 천문학적 피해는 헤지펀드들이 수익을 크게 하기 위해 과도하게... ,http://www.khan.co.kr/kh_news/art_view.html?artid=200609211754321&code=970201
23,마더락,원자재값 폭락에 헤지펀드 '쪽박',매일경제, 앞서 전 뉴욕상품거래소 회장인 로버트 콜린스가 설립한 헤지펀드인 마더락은 막대한 손실로 결국 정리됐다. 이처럼 헤지펀드들이 선물시장에서 큰 손실을 입고 있는 것은 난방유 수요가 급증하는 겨울철에 가격이 추가... ,http://news.mk.co.kr/newsRead.php?no=408308&year=2006
24,마더락,"헤지펀드 아마란스, 천연가스에 베팅했다가 $46억 날려",헤럴드POP," 지난달에는 전 뉴욕상품거래소 회장인 로버트 콜린스가 설립한 운용자산 4억달러 규모의 마더락LP가 지난해 12월과 비교, 68%의 평가손실을 봤다. 보스턴대 재무 및 경제학 교수인 마크 윌리엄스는 이와 관련해... ",http://www.heraldbiz.com/SITE/data/html_dir/2006/09/19/200609190088.asp
25,마더락,헤지펀드 아마란스 보름새 46억弗날려,헤럴드경제," 지난달에는 전 뉴욕상품거래소 회장인 로버트 콜린스가 설립한 운용자산 4억달러 규모의 마더락LP가 지난해 12월과 비교, 68%의 평가손실을 봤다. 보스턴대 재무 및 경제학 교수인 마크 윌리엄스는 이와 관련해 ""레버리지... ",http://www.heraldbiz.com/SITE/data/html_dir/2006/09/19/200609190111.asp
26,마더락,원자재값 폭락에 헤지펀드 '쪽박',매일경제, 앞서 전 뉴욕상품거래소 회장인 로버트 콜린스가 설립한 헤지펀드인 마더락은 막대한 손실로 결국 정리됐다. 이처럼 헤지펀드들이 선물시장에서 큰 손실을 입고 있는 것은 난방유 수요가 급증하는 겨울철에 가격이 추가... ,http://news.mk.co.kr/newsRead.php?no=407588&year=2006
27,미래EDM,"EDM 페스티벌 ‘마이크로 서울’, 얼리버드 티켓 예매 '초읽기'",텐아시아, ‘마이크로 서울’은 서울의 현재와 미래를 하나의 시공간에서 경험하고 즐길 수 있는 페스티벌이다. 서울이 세계의 중심이 되는 2144년이라는 SF적 콘셉트와 EDM 장르가 만나 색다른 볼거리를 제공하며 NFT... ,https://tenasia.hankyung.com/topic/article/2022071475574
28,미래EDM,"서울 '그린 스마트시티 강남구', K-POP EDM 파티 ""오프라인"" 개최",스마트시티투데이," 17일에는 미래소년, KARD, 에버글로우, 하이라이트가 출연해 공연을 선보인다. 공연은 무료며 코로나19... K-POP EDM 파티가 이어진다. 조성명 강남구청장은 ""우리 강남구는 많은 연예기획사가 모여있는 'K-POP의 메카... ",http://www.smartcitytoday.co.kr/news/articleView.html?idxno=23792
29,미래EDM,전기차 레이싱 포뮬러E부터 케이팝까지…8월 '서울페스타',연합뉴스, 모빌리티의 미래를 경험할 수 있는 종합 엔터테인먼트 공간인 '글로벌 E-빌리지'도 마련된다. 또 11~13일 보조경기장에서 국내외 유명 일렉트로닉 댄스 뮤직(EDM) 뮤지션들이 총출동하는 월드 디제이 페스티벌이... ,https://www.yna.co.kr/view/AKR20220712051100007?input=1195m
30,미래EDM,전기차레이스·K팝 공연...서울매력 ‘흠뻑’,헤럴드경제," 국내외 유명 EDM 뮤지션이 총출동하는 ‘월드디제이페스티벌’이 코로나19 이후 3년 만에 8월 11~13일 오프라인 공연으로 돌아온다. 또 최신 전기차 체험, 미래 신기술 전시 등 모빌리티 미래를 경험할 수 있는... ",http://news.heraldcorp.com/view.php?ud=20220712000559
31,미래EDM,[카드뉴스] 경기 포천시 주요뉴스 (7월 14일),위클리오늘," 인문도시 ▲바른성장 미래도시 ▲균형발전 자족도시로 설명하며 구체적인 비전을 제시했다. 기자회견문을... 일렉트로닉댄스뮤직(EDM) 아티스트들이 화려한 무대를 펼친다. DJ DOC의 '이하늘', 언터처블의 '슬리피... ",http://www.weeklytoday.com/news/articleView.html?idxno=505731
32,미래EDM,"[기장군] 정종복 군수, 장마철 대비 피해 우려지역 현장 점검 外",일요신문," 노래방) △EDM 공연과 함께하는 할로윈 퍼레이드(100명의 할로킹·할로퀸과 함께하는 퍼레이드) △할로윈 거리... 결정하고, 미래를 만들어 갈 수 있는 기회를 제공하기 위해 마련됐다. 부스 운영에 참여하고자 하는 기관은... ",https://ilyo.co.kr/?ac=article_view&entry_id=432377
33,미래EDM,[유통경제 이슈] ‘코카-콜라 제로 MARSHMELLO’ 하우스 파티 체험존 운영 外,로이슈," 2022 그래미상 후보로 지명된 세계적인 DJ이자 EDM 아티스트 MARSHMELLO(마시멜로)의 음악적 상상력과 영감이... 스토어링크는 오픈마켓 데이터 분석을 통해 상품의 미래 검색량, 구매 수, 시장 규모, 매출액, 재고 등 다양한... ",http://www.lawissue.co.kr/view.php?ud=202207121702457018204ead0791_12
34,미래EDM,"[무안군 소식] 무안군, 민선8기 출범 주요업무계획 보고회 개최",퍼블릭뉴스," 보고된 주요 현안사업은 무안군 미래먹거리 발굴과 생활 SOC 확충 등 군정전반에 대한 역점사업들로... 또한, 백련의 순수한 사랑이 이뤄지는 축제를 선보이기 위해 실경주제공연, 연꽃 주제영상관, 미디어파사드, EDM파티... ",http://www.psnews.co.kr/news/articleView.html?idxno=2011237
35,미래EDM,[교육기업 단신] 해법에듀 '비상교육 '미래엔 'edm아이엘츠,쿠키뉴스," ◎미래엔 아이세움, 유튜브 원작 자연 생물 관찰 만화 ‘에그박사 1’ 출간 교육출판전문기업 미래엔의... ◎edm아이엘츠, 6년 연속 대한민국 교육브랜드 대상 IELTS교육 1위 수상 edm아이엘츠가 2015-2020 대한민국... ",http://www.kukinews.com/newsView/kuk202007210151
36,미래EDM,"강남구, 15~17일 G-KPOP 콘서트 개최",여성신문," 17일에는 미래소년, KARD, 에버글로우, 하이라이트가 출연해 공연을 선보인다. 공연은 무료며 코로나19... K-POP EDM 파티가 이어진다. 조성명 강남구청장은 ""우리 강남구는 많은 연예기획사가 모여있는 'K-POP의 메카'로... ",http://www.womennews.co.kr/news/articleView.html?idxno=225661
37,봉명인터내셔널 주안,[7일 낙찰/계약 동향] 국립광주과학관 상징조형물 기초하부 우레탄 방수 공사...,블록체인밸리," ▲ 낙찰업체 : 주안건설 주식회사, 계약금액 : 36,113,000(원), 계약명 : (한ㅅ적용)020년... ▲ 낙찰업체 : (주)뷰라이팅인터내셔널, 계약금액 : 14,800,000(원), 계약명 : 유도등(LED) 교체 및 추가(이설) 공사. 계약기관... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=108001
38,봉명인터내셔널 주안,[ 신설법인 현황 ] (2000년 5월29일 ~ 6월3일) 지방 <2>,한국경제," 배관자재) 주안 9의25 *동신전기사(박용일.110.전기공사) 신문리 585의7 *다이아몬드워치(이경선.50.... 비금속가공) 당하 750의1 *쟈우드리인터내셔널(아사둘리칸."".섬유) 송림 294 *청우하이드로(안상구.100.... ",https://n.news.naver.com/mnews/article/015/0000242884?sid=101
39,봉명인터내셔널 주안,[신설법인] 5월30일~6월5일...대구/대전/인천/부산/광주,매일경제, 원인터내셔널 윤용주 105 건설 / 상동 6-5 우용주택건설 이대용 300 주택건설 / 비산동 400-13... 종합무역 / 봉명동 535-6 디자인2000 지경철 100 상업용 실내디자인 사업 / 용두동 132-6 대덕아고라 정규형 150... ,https://n.news.naver.com/mnews/article/009/0000018669
40,봉명인터내셔널 주안,금주(12월 13일~19일)의 신설법인,한국경제," (남산동1가,호경빌딩) ▷리얼탑인터내셔널(송명진·10·전기, 전자부품 및 장비 수출입업) 강서구... 510호 (주안동,명주아르디에) ◇식품 ▷대성축산미트(곽건우·50·농,축산물 제조 유통 가공 및 도,소매업) 서구... ",https://www.hankyung.com/economy/article/201912236592i
41,봉명인터내셔널 주안,금주의 신설법인 (8월3일~9일),한국경제," (삼성동,무역센터) ▷픽인터내셔널(정보미·1·비철금속, 기타화학제품 및 석유화학제품 무역업) 강북구... 미추홀구 주안로 86, 362호 (주안동,주안역지하상가) ▷한국항공기술케이에이티(조문수·20·수직이착륙... ",http://news.hankyung.com/article/201808109981i
42,비엔씨테크,[장마감 급등주 점검] 한국비엔씨 상한가 외... 재무 상태는?,아이투자," 11일 한국비엔씨가 전일 대비 상한가를 기록한 채 장을 마감했다. 재무건전성에선 '별 2개를' 받았다. 이 밖에 서린바이오, 일동홀딩스, 셀리드, 케이피엠테크, 에이스토리 등도 상승 폭이 컸다. 전일 대비 10% 이상 오른 종목... ",http://www.itooza.com/common/iview.php?no=2022071116001597213
43,비엔씨테크,[마감종합기사] 한국비엔씨·서린바이오·차백신연구소·셀리드 등 백신 관련...,금강일보," 한국비엔씨·서린바이오·차백신연구소·셀리드 등 백신 관련주 강세, 안철수 관련주도 강세 보여 사진... 신화인터텍은 지난 6월 미국의 한 빅테크(대형 정보기술기업)와 스마트글라스에 대한 기초 기술개발을... ",http://www.ggilbo.com/news/articleView.html?idxno=922040
44,비엔씨테크,"퍼스널 모빌리티 ‘비엔씨테크’, 투자 유치",벤처스퀘어, 퍼스널 모빌리티 스타트업 비엔씨테크(대표 조현일)가 씨엔티테크(대표 전화성)로부터 시드 투자를 유치했다. 금액은 비공개이다. 비엔씨테크(http://bnc-tech.com)는 2019년 3월 법인 설립한 벤처기업으로 AI를... ,https://www.venturesquare.net/823397
45,비엔씨테크,"퍼스널 모빌리티 스타트업 비엔씨테크, 씨엔티테크 액셀러레이터 시드 투자 유...",디지털투데이, 퍼스널 모빌리티 스타트업 비엔씨테크가 씨엔티테크로부터 시드 투자를 유치했다. 비엔씨테크는 2019년 3월 법인 설립한 벤처기업으로 AI를 기반으로 하는 공유 퍼스널 모빌리티 대여 및 관리 서비스(Personal... ,http://www.digitaltoday.co.kr/news/articleView.html?idxno=263379
46,비엔씨테크,[6일 상한가 총정리] 주연테크·씨아이테크·한국비엔씨 강세 '대선공약·코로...,국제뉴스," 제일테크노스, LX세미콘, 한국비엔씨, 티비씨, 바이오니아, 에프앤리퍼블릭 등이 있다. 코스피 상승률 코스닥 상승률 1. 이재명 관련주 이재명 관련주가 하락세다. 6일 형지I&C는 4.01%(65원) 하락한 1555원에... ",http://www.gukjenews.com/news/articleView.html?idxno=2362778
47,비엔씨테크,"코스닥, 에이치엘비 · 메지온 · 한국비엔씨 · 바이오니아 '급등'",초이스경제," 외국인들의 이날 코스닥 순매수 상위종목은 한국비엔씨, 인텔리안테크, 에이치엘비, 에이치엘비생명과학, 뉴프렉스 등의 순이었다. 시가총액 상위종목 중 동화기업(0.72%), 지씨셀(0.61%) 등이 올랐고 CJ ENM... ",http://www.choicenews.co.kr/news/articleView.html?idxno=87638
48,비엔씨테크,[21일 오늘의 상한가 총정리] 상신브레이크·대유에이텍·LG전자우·쎄트렉아...,충청리뷰, 코스닥 시장에서는 쎄트렉아이·와이엠티·구영테크 한국비엔씨·제주반도체·한국바이오젠·코프라·비츠로테크·서울옥션·인텍플러스·디와이피엔에프 등이 강세를 보였다. 코스피 상승 종목 순위 종목명 현재가... ,http://www.ccreview.co.kr/news/articleView.html?idxno=302289
49,비엔씨테크,[20일 오늘의 상한가 총정리] 동원금속·SK네트웍스우·코리아써키트·성안·...,충청리뷰, 동원금속·SK네트웍스우·코리아써키트·성안·구영테크·키이스트·한국비엔씨·유진로봇 주가 강세 20일 상승세를 보인 코스피 종목은 동원금속·SK네트웍스우·코리아써키트·SK네트웍스·성안·WISCOM... ,http://www.ccreview.co.kr/news/articleView.html?idxno=302205
50,비엔씨테크,"‘투자주의’ 인텔리안테크·한국비엔씨, ‘투자경고’ 박셀바이오·한농화성...",핀포인트뉴스, 32%) △인텔리안테크(-12.56%) △코미코(+9.07%) △클라우드에어(-0.22%) △한국비엔씨(-9.05%) △한국항공우주(-2.36%) △현대위아(-2.30%) ◇ 22일 투자경고종목 투자경고종목이란 주가가 비정상적으로 급등한 종목을... ,http://www.pinpointnews.co.kr/view.php?ud=202101250635578625cd1e7f0bdf_45
51,비엔씨테크,[21일 특징주] 쎄트렉아이·한국비엔씨·와이엠티·제주반도체 등 8개 종목 상...,뉴스웍스," 21일 유가증권(코스피)·코스닥시장에서 상신브레이크, 대유에이텍, 쎄트렉아이, 와이엠티, 구영테크, 한국비엔씨, 제주반도체, 한국바이오젠 등 8개 종목이 상한가를 기록했다. 이날 항공기, 우주선 및 보조장치... ",http://www.newsworks.co.kr/news/articleView.html?idxno=522108
52,삼화T.S,이주의 주식시장은? 러시아-우크라이나 갈등 속 지수 영향... 두산중공업 주가...,금강일보," 한국맥널티, TS트릴리온, 아시아경제, 로보로보, 갤럭시아머니트리, NHN벅스, 삼화네트웍스, 다날, 휴림로봇, 미래생명자원, 네온테크, 보성파워텍, 에너토크 순이었다. 러시아와 우크라이나 간 전쟁 우려가... ",http://www.ggilbo.com/news/articleView.html?idxno=897212
53,삼화T.S,"이주의 주식시장은? 에디슨EV 주가행방에 시선 집중, 탈모 관련주 급등, 소니...",금강일보," 코스닥 거래량 상위 30종목은 TS트릴리온, 로스웰, 나인테크, 현우산업, 아이에이, SV인베스트먼트, 대성파인텍, 피에이치씨, 젬백스지오, 코이즈, 휴센텍, 삼화네트웍스, JW신약, 바이오리더스, 오디텍... ",http://www.ggilbo.com/news/articleView.html?idxno=890705
54,삼화T.S,"TS트릴리온, 260억원 규모 부동산 양수 결정",이데일리, TS트릴리온(317240)은 삼화종합개발로부터 260억원 규모의 경기도 파주시 연다산동에 위치한 토지 및 건물을 양수 결정했다고 18일 공시했다. 양수목적은 ‘물류센터 확충을 위한 부지확보’다. 등기예정일은... ,http://www.edaily.co.kr/news/newspath.asp?newsid=03539126628984632
55,삼화T.S,[16일 특징주] 금양·삼화페인트·웰크론한텍·지니언스 등 7개 종목 상한가,뉴스웍스," 16일 유가증권(코스피)·코스닥시장에서 금양, 삼화페인트, 링네트, 새로닉스, 웰크론한텍, 지니언스... (307750)), TS트릴리온(하이제4호스팩) 등 스팩이 합병을 앞두고 있다는 소식이 전해지기도 했다. 링네트는 전날... ",http://www.newsworks.co.kr/news/articleView.html?idxno=512774
56,삼화T.S,"[아주증시포커스] ""코리아디스카운트 해소""… 코로나19로 재평가 받는 코스피",아주경제," ▷메리츠증권, 김현욱 KDI 국제정책대학원 기획처장과 구정한 한국성장금융 선임연구위원을 사외이사로 재선임하고, 이상철 KCGS 한국기업지배구조원 연구교수를 사외이사로 신규선임 ▷TS트릴리온, 삼화종합개... ",http://www.ajunews.com/view/20210318210854425
57,삼화T.S,[표][(28일/Top 50 상승률(코스닥 주가)] 엘비세미콘 주가 상승률 1위 27.79%...,블록체인밸리," ▲ (44위)TS인베스트먼트, 주가상승률 : 약 6.68% (거래량=  2574494주), 28일 TS인베스트먼트  170원... ▲ (73위)삼화네트웍스, 주가상승률 : 약 5.25% (거래량=  2126855주), 28일 삼화네트웍스  80원 상승... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=111581
58,삼화T.S,[표][(16일/Top 50 상승률(코스닥 주가)] 대아티아이 주가 상승률 1위 26.75%...,블록체인밸리," ▲ (54위)삼화네트웍스, 주가상승률 : 약 8.62% (거래량=  6108887주), 16일 삼화네트웍스  125원 상승... ▲ (212위)TS인베스트먼트, 주가상승률 : 약 4.64% (거래량=  275348주), 16일 TS인베스트먼트  85원 상승... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=109577
59,삼화T.S,[6일 K-아파트 입찰정보/종합] [서울] 공용부 주장치 교체공사 입찰공고(광장...,블록체인밸리," 제주삼화6차부영, 입찰마감일시 : 2020-05-06 18:00, 입찰방법 : 직접입찰, 아파트 단지명 : 제주삼화6차부영.... 양주TS푸른솔1차, 입찰마감일시 : 2020-05-08 18:00, 입찰방법 : 전자입찰, 아파트 단지명 : 양주TS푸른솔1차.... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=112170
60,삼화T.S,[표][(25일/Top 50 상승률(코스닥 주가)] GH신소재 주가 상승률 1위 29.24% 올...,블록체인밸리," ▲ (221위)TS인베스트먼트, 주가상승률 : 약 10.47% (거래량=  230223주), 25일 TS인베스트먼트  135원... ▲ (320위)삼화네트웍스, 주가상승률 : 약 9.04% (거래량=  248522주), 25일 삼화네트웍스  85원 상승... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=106487
61,삼화T.S,"[16일 낙찰/계약 동향] 사북시장 노후전선 정비공사, 상지석동 보도설치공사(...",블록체인밸리," 삼화건설, 계약금액 : 5,999,100(원), 계약명 : 산악자전거공원 시설보수 공사. 계약기관 : 전라북도 고창군, 계약일자 : 2020-04-13, 계약방법 : 수의계약, 발주처(수요기관) : 전라북도 고창군, 계약 : 유한회사 삼화건설... ",http://www.fintechpost.co.kr/news/articleView.html?idxno=109335
62,상록식품,전남산 생달나무·붉가시나무 식품·향장 원료화,시사매거진," 생달나무는 전남 등 남부지역의 산기슭, 해변, 야산에 자생하거나 심어 가꾸는 상록활엽교목이다. 건축재... 또한 이 결과를 바탕으로 항산화용 건강보조식품 및 피부미백 기능성 소재로의 활용 가능성을 검증했다.... ",http://www.sisamagazine.co.kr/news/articleView.html?idxno=450645
63,상록식품,"안산시 상록구, 식중독 예방진단 컨설팅 참여 업소 모집",중도일보, 안산시 상록구는 식품위생 업소 식중독 예방과 위생 관리 능력 향상을 위해 '식중독 예방진단 컨설팅참여 업소를 모집한다고 28일 밝혔다. 이번 컨설팅은 다중이용시설 중 참여를 희망하는 일반음식점과 집단급식소를... ,http://www.joongdo.co.kr/web/view.php?key=20220328010006290
64,상록식품,"안산시상록장애인복지관, 20일 장애인의 날 기념 장애인주간행사 온·오프라인...",인천일보," 행사는 장애인과 가족, 지역주민이 참여하고 어울릴 수 있는 친화마을 노래 챌린지, 우리 동네 단골가게를 소개하는 '어서 와~ 오소 가게는 처음이지?', 이용자와 가족에게 짜장밥과 즉석식품을 배달하는 '상록잇츠', ON... ",http://www.incheonilbo.com/news/articleView.html?idxno=1090229
65,상록식품,"안산시 상록구, 온라인 식품 및 배달음식 특별 위생점검",NSP통신," 코로나19 영향 주문 급증한 배달앱 등록 음식점 1025개소…7월 31일까지 김병관 기자, 경기 안산시 상록구(구청장 박부옥)는 최근 신종 코로나바이러스 감염증(코로나19) 확산으로 수요가 늘어난 온라인 식품 및 배달음식에... ",http://www.nspna.com/news/?mode=view&newsid=414357
